id,forecastVolum
1,259
2,300
3,150
4,356
5,346
6,152
7,394
8,188
9,2043
10,336
11,659
12,162
13,278
14,290
15,601
16,341
17,267
18,274
19,584
20,102
21,297
22,265
23,358
24,363
25,257
26,338
27,651
28,416
29,969
30,355
31,6163
32,771
33,1491
34,445
35,738
36,776
37,1301
38,711
39,665
40,1059
41,1257
42,270
43,385
44,687
45,138
46,279
47,208
48,358
49,362
50,126
51,350
52,148
53,1385
54,174
55,402
56,108
57,361
58,308
59,378
60,244
61,218
62,109
63,448
64,147
65,236
66,232
67,158
68,253
69,150
70,118
71,315
72,245
73,314
74,159
75,3141
76,314
77,846
78,280
79,346
80,436
81,1003
82,471
83,439
84,425
85,349
86,129
87,228
88,201
89,206
90,3613
91,522
92,106
93,1641
94,1841
95,3878
96,1721
97,1622
98,1929
99,2346
100,782
101,4246
102,4110
103,1781
104,1382
105,1492
106,537
107,1044
108,264
109,1575
110,504
111,332
112,490
113,485
114,88
115,912
116,1083
117,1496
118,554
119,4634
120,633
121,1426
122,706
123,1851
124,2164
125,907
126,1081
127,1288
128,340
129,359
130,549
131,531
132,444
133,1108
134,196
135,156
136,1366
137,297
138,336
139,1158
140,277
141,938
142,120
143,1051
144,189
145,682
146,676
147,723
148,241
149,191
150,190
151,326
152,129
153,330
154,234
155,354
156,78
157,35
158,66
159,240
160,386
161,277
162,48
163,260
164,89
165,958
166,194
167,164
168,256
169,572
170,233
171,207
172,127
173,43
174,76
175,129
176,25
177,799
178,352
179,297
180,483
181,839
182,812
183,868
184,406
185,862
186,343
187,1236
188,740
189,651
190,904
191,880
192,865
193,908
194,442
195,276
196,406
197,402
198,176
199,923
200,365
201,321
202,166
203,1146
204,1507
205,2267
206,647
207,1116
208,631
209,2590
210,1161
211,1471
212,1727
213,1687
214,1064
215,1073
216,800
217,368
218,418
219,687
220,189
221,112
222,370
223,243
224,360
225,1146
226,734
227,1542
228,685
229,1006
230,650
231,940
232,746
233,1237
234,1997
235,1993
236,783
237,823
238,614
239,248
240,484
241,1234
242,127
243,57
244,430
245,323
246,66
247,774
248,573
249,1183
250,741
251,823
252,506
253,656
254,510
255,1374
256,1301
257,603
258,551
259,638
260,296
261,390
262,340
263,801
264,276
265,112
266,897
267,538
268,73
269,1573
270,1059
271,1896
272,777
273,854
274,649
275,1372
276,752
277,2094
278,1888
279,851
280,906
281,859
282,509
283,324
284,444
285,768
286,508
287,328
288,1223
289,838
290,300
291,2069
292,1900
293,2625
294,810
295,1814
296,819
297,2332
298,1188
299,2228
300,3463
301,1718
302,1435
303,1827
304,691
305,899
306,792
307,905
308,644
309,596
310,440
311,444
312,894
313,701
314,773
315,1116
316,680
317,484
318,142
319,1308
320,314
321,1416
322,989
323,658
324,298
325,454
326,264
327,193
328,372
329,536
330,82
331,59
332,982
333,672
334,292
335,1653
336,402
337,1986
338,856
339,1385
340,386
341,688
342,344
343,2039
344,1356
345,539
346,452
347,1058
348,393
349,961
350,181
351,618
352,1088
353,1522
354,919
355,483
356,349
357,1505
358,1644
359,2216
360,1079
361,903
362,446
363,2475
364,1087
365,2440
366,2397
367,1372
368,947
369,1333
370,705
371,489
372,697
373,912
374,308
375,356
376,627
377,599
378,104
379,984
380,900
381,3094
382,1478
383,568
384,279
385,1209
386,443
387,2046
388,1879
389,577
390,262
391,483
392,297
393,650
394,314
395,790
396,479
397,304
398,383
399,502
400,1072
401,992
402,594
403,1508
404,432
405,783
406,247
407,1198
408,339
409,1644
410,1358
411,738
412,528
413,475
414,383
415,726
416,387
417,508
418,889
419,412
420,305
421,104
422,201
423,462
424,466
425,645
426,76
427,589
428,130
429,856
430,351
431,433
432,408
433,850
434,391
435,446
436,313
437,171
438,198
439,186
440,147
441,406
442,490
443,449
444,381
445,1477
446,1093
447,1561
448,503
449,884
450,332
451,1925
452,509
453,2186
454,1994
455,1542
456,695
457,591
458,498
459,640
460,384
461,509
462,585
463,602
464,270
465,239
466,494
467,548
468,511
469,1160
470,218
471,595
472,189
473,1464
474,277
475,1106
476,875
477,1260
478,360
479,357
480,339
481,253
482,127
483,332
484,256
485,34
486,44
487,54
488,31
489,140
490,352
491,604
492,245
493,72
494,67
495,196
496,54
497,590
498,314
499,59
500,140
501,155
502,35
503,131
504,64
505,107
506,89
507,574
508,200
509,76
510,582
511,552
512,310
513,480
514,111
515,1064
516,141
517,1311
518,214
519,302
520,276
521,1275
522,329
523,268
524,422
525,229
526,236
527,207
528,75
529,286
530,144
531,76
532,252
533,319
534,185
535,273
536,78
537,515
538,106
539,625
540,134
541,187
542,172
543,565
544,232
545,180
546,232
547,124
548,122
549,126
550,52
551,576
552,236
553,107
554,691
555,484
556,249
557,454
558,134
559,960
560,150
561,995
562,177
563,287
564,275
565,913
566,359
567,254
568,357
569,236
570,203
571,212
572,90
573,158
574,45
575,24
576,127
577,110
578,90
579,172
580,30
581,169
582,29
583,382
584,35
585,121
586,87
587,336
588,60
589,53
590,38
591,42
592,33
593,54
594,25
595,424
596,164
597,135
598,431
599,430
600,311
601,424
602,112
603,630
604,98
605,983
606,197
607,363
608,309
609,1088
610,308
611,289
612,214
613,313
614,163
615,245
616,117
617,337
618,151
619,120
620,236
621,280
622,214
623,373
624,98
625,507
626,103
627,728
628,164
629,273
630,216
631,815
632,296
633,220
634,209
635,126
636,100
637,130
638,54
639,439
640,231
641,148
642,633
643,426
644,295
645,473
646,111
647,965
648,160
649,961
650,208
651,374
652,330
653,968
654,408
655,330
656,256
657,280
658,179
659,249
660,116
661,491
662,240
663,62
664,464
665,471
666,349
667,412
668,74
669,1100
670,138
671,1136
672,175
673,364
674,304
675,1359
676,266
677,330
678,303
679,204
680,219
681,199
682,68
683,230
684,656
685,173
686,104
687,442
688,1170
689,1983
690,558
691,2760
692,2080
693,1832
694,491
695,1264
696,3977
697,836
698,542
699,940
700,382
701,482
702,167
703,662
704,430
