id,forecastVolum
1,265
2,332
3,170
4,306
5,406
6,181
7,476
8,221
9,2071
10,361
11,702
12,178
13,327
14,349
15,645
16,408
17,303
18,293
19,587
20,116
21,322
22,261
23,356
24,374
25,248
26,293
27,725
28,426
29,1047
30,338
31,6819
32,817
33,1601
34,489
35,798
36,822
37,1397
38,768
39,653
40,1131
41,1238
42,285
43,401
44,594
45,153
46,313
47,241
48,365
49,447
50,155
51,420
52,169
53,1580
54,205
55,463
56,149
57,404
58,376
59,434
60,297
61,278
62,135
63,451
64,179
65,288
66,241
67,125
68,243
69,127
70,96
71,375
72,247
73,319
74,149
75,2799
76,317
77,868
78,290
79,337
80,481
81,1006
82,487
83,492
84,522
85,320
86,129
87,218
88,163
89,196
90,3071
91,480
92,88
93,1326
94,1550
95,3057
96,1667
97,1432
98,1857
99,1813
100,772
101,3188
102,3882
103,1257
104,1276
105,1414
106,470
107,913
108,253
109,1495
110,476
111,275
112,488
113,479
114,84
115,928
116,1103
117,1442
118,566
119,4180
120,609
121,1291
122,752
123,1735
124,2128
125,856
126,1073
127,1202
128,359
129,326
130,541
131,517
132,403
133,1211
134,199
135,183
136,1288
137,398
138,396
139,1265
140,308
141,1073
142,137
143,1228
144,209
145,812
146,881
147,873
148,291
149,245
150,239
151,374
152,143
153,406
154,241
155,261
156,69
157,35
158,59
159,227
160,317
161,239
162,47
163,238
164,77
165,685
166,168
167,142
168,227
169,421
170,205
171,184
172,108
173,42
174,71
175,107
176,24
177,748
178,337
179,277
180,420
181,765
182,841
183,939
184,360
185,680
186,308
187,1276
188,762
189,641
190,933
191,866
192,975
193,952
194,427
195,270
196,372
197,381
198,155
199,700
200,325
201,275
202,123
203,1250
204,1314
205,1908
206,551
207,987
208,604
209,2486
210,1165
211,1284
212,1880
213,1529
214,1032
215,919
216,778
217,299
218,376
219,600
220,162
221,96
222,319
223,214
224,310
225,1203
226,680
227,1606
228,579
229,1095
230,579
231,916
232,658
233,1178
234,1950
235,1384
236,867
237,768
238,556
239,192
240,453
241,976
242,115
243,68
244,443
245,318
246,71
247,830
248,559
249,1218
250,758
251,870
252,506
253,609
254,519
255,1466
256,1342
257,594
258,551
259,693
260,305
261,348
262,349
263,856
264,250
265,102
266,792
267,482
268,74
269,1456
270,1001
271,1831
272,701
273,828
274,588
275,1150
276,719
277,1770
278,1820
279,774
280,918
281,803
282,432
283,286
284,402
285,709
286,483
287,298
288,1084
289,770
290,223
291,2090
292,1853
293,2840
294,716
295,1625
296,756
297,2533
298,1157
299,2024
300,4167
301,1522
302,1608
303,1939
304,674
305,747
306,802
307,826
308,618
309,568
310,422
311,443
312,747
313,706
314,741
315,1162
316,614
317,434
318,158
319,1346
320,319
321,1317
322,956
323,578
324,339
325,431
326,261
327,194
328,396
329,526
330,96
331,79
332,906
333,633
334,199
335,1748
336,360
337,1960
338,764
339,1365
340,429
341,617
342,337
343,2202
344,1355
345,494
346,397
347,986
348,393
349,840
350,180
351,593
352,1103
353,1316
354,943
355,473
356,289
357,1420
358,1536
359,2081
360,1009
361,808
362,446
363,2350
364,1023
365,2225
366,2268
367,1195
368,874
369,1164
370,698
371,428
372,730
373,919
374,285
375,248
376,597
377,598
378,81
379,1106
380,777
381,2433
382,1123
383,492
384,246
385,1087
386,396
387,2100
388,1509
389,477
390,243
391,429
392,289
393,589
394,273
395,749
396,496
397,295
398,414
399,503
400,948
401,1103
402,661
403,1531
404,450
405,826
406,248
407,1196
408,359
409,1615
410,1472
411,722
412,596
413,505
414,445
415,675
416,414
417,510
418,841
419,352
420,288
421,104
422,137
423,419
424,441
425,571
426,80
427,485
428,141
429,715
430,323
431,395
432,396
433,780
434,395
435,437
436,245
437,144
438,196
439,170
440,126
441,398
442,474
443,442
444,288
