id,forecastVolum
1,272
2,301
3,163
4,350
5,335
6,174
7,442
8,205
9,2426
10,333
11,680
12,180
13,317
14,306
15,625
16,394
17,262
18,279
19,478
20,112
21,311
22,255
23,348
24,378
25,266
26,290
27,608
28,428
29,965
30,334
31,7561
32,723
33,1694
34,506
35,770
36,836
37,1550
38,816
39,568
40,1288
41,1502
42,312
43,374
44,573
45,162
46,294
47,262
48,398
49,452
50,162
51,405
52,186
53,1716
54,197
55,454
56,147
57,442
58,381
59,411
60,306
61,281
62,141
63,447
64,190
65,288
66,268
67,118
68,252
69,146
70,29
71,202
72,236
73,199
74,141
75,2977
76,266
77,782
78,276
79,300
80,351
81,845
82,427
83,446
84,599
85,200
86,111
87,217
88,141
89,149
90,3417
91,454
92,34
93,1409
94,1642
95,3264
96,1757
97,1486
98,1336
99,2068
100,777
101,3877
102,3935
103,1434
104,1236
105,1366
106,444
107,800
108,231
109,1690
110,430
111,276
112,455
113,426
114,1
115,846
116,1083
117,1808
118,539
119,3897
120,571
121,1265
122,561
123,2383
124,2608
125,796
126,1072
127,816
128,378
129,346
130,522
131,485
132,344
133,1355
134,242
135,198
136,1601
137,320
138,414
139,1414
140,311
141,1217
142,143
143,1360
144,220
145,739
146,879
147,709
148,287
149,235
150,243
151,408
152,164
153,399
154,289
155,216
156,58
157,44
158,48
159,226
160,362
161,149
162,59
163,203
164,82
165,623
166,156
167,132
168,186
169,416
170,209
171,167
172,135
173,37
174,84
175,101
176,25
177,776
178,281
179,268
180,431
181,828
182,830
183,655
184,332
185,523
186,264
187,1298
188,659
189,561
190,810
191,724
192,796
193,764
194,401
195,187
196,376
197,437
198,131
199,976
200,359
201,298
202,54
203,1054
204,1815
205,2275
206,796
207,1477
208,645
209,2821
210,1371
211,1933
212,2599
213,1525
214,1076
215,672
216,985
217,251
218,482
219,883
220,203
221,62
222,373
223,224
224,248
225,1210
226,720
227,1477
228,371
229,733
230,743
231,802
232,714
233,1252
234,1907
235,1215
236,1000
237,774
238,435
239,179
240,550
241,1373
242,127
243,50
244,425
245,311
246,0
247,781
248,590
249,1007
250,811
251,813
252,523
253,609
254,512
255,1545
256,1281
257,514
258,526
259,587
260,268
261,317
262,329
263,909
264,237
265,66
266,853
267,521
268,18
269,1475
270,1051
271,1764
272,740
273,882
274,593
275,1051
276,717
277,1991
278,1519
279,610
280,941
281,901
282,429
283,330
284,406
285,675
286,541
287,199
288,1047
289,701
290,113
291,2203
292,1568
293,2492
294,609
295,1575
296,788
297,2471
298,999
299,2080
300,3708
301,1386
302,1392
303,1740
304,584
305,564
306,767
307,810
308,627
309,533
310,464
311,557
312,899
313,652
314,803
315,1053
316,604
317,543
318,159
319,1229
320,260
321,1591
322,1009
323,511
324,305
325,399
326,275
327,222
328,394
329,611
330,94
331,93
332,889
333,540
334,12
335,1739
336,318
337,1750
338,742
339,1287
340,496
341,650
342,282
343,2433
344,1305
345,338
346,312
347,926
348,252
349,712
350,124
351,535
352,1250
353,2030
354,1105
355,437
356,14
357,1539
358,1638
359,1970
360,1152
361,477
362,395
363,2816
364,1038
365,2389
366,2948
367,1024
368,982
369,1308
370,564
371,342
372,740
373,1259
374,305
375,47
376,564
377,550
378,0
379,777
380,758
381,2321
382,853
383,530
384,260
385,929
386,397
387,2455
388,1625
389,229
390,144
391,188
392,174
393,588
394,150
395,876
396,513
397,329
398,386
399,566
400,981
401,1028
402,687
403,1423
404,469
405,831
406,244
407,1260
408,344
409,1958
410,1617
411,715
412,564
413,486
414,413
415,826
416,443
417,549
418,948
419,195
420,277
421,87
422,0
423,414
424,427
425,444
426,22
427,402
428,123
429,562
430,270
431,347
432,354
433,291
434,436
435,341
436,175
437,108
438,174
439,168
440,119
441,378
442,373
443,380
444,0
445,1682
446,1040
447,1417
448,358
449,465
450,265
451,1759
452,425
453,2582
454,2136
455,1429
456,769
457,503
458,346
459,460
460,403
461,452
462,385
463,584
464,112
465,209
466,248
467,417
468,400
469,915
470,170
471,401
472,145
473,1329
474,143
475,1295
476,618
477,1244
478,282
479,159
480,219
481,139
482,115
483,214
484,216
485,11
486,18
487,50
488,0
489,59
490,164
491,298
492,215
493,20
494,42
495,83
496,24
497,423
498,193
499,20
500,83
501,103
502,21
503,43
504,8
505,83
506,35
507,764
508,232
509,104
510,644
511,666
512,389
513,595
514,156
515,1247
516,172
517,1575
518,270
519,376
520,325
521,1476
522,374
523,324
524,516
525,283
526,268
527,249
528,123
529,303
530,148
531,100
532,200
533,343
534,192
535,273
536,106
537,509
538,114
539,649
540,146
541,190
542,178
543,600
544,238
545,181
546,230
547,136
