id,forecastVolum
1,267
2,310
3,169
4,352
5,362
6,168
7,431
8,208
9,2248
10,348
11,683
12,177
13,318
14,328
15,625
16,419
17,279
18,281
19,596
20,115
21,312
22,270
23,332
24,378
25,254
26,320
27,686
28,437
29,953
30,325
31,7724
32,725
33,1758
34,483
35,856
36,858
37,1585
38,768
39,571
40,1187
41,1496
42,303
43,381
44,649
45,158
46,269
47,258
48,395
49,409
50,150
51,393
52,177
53,1616
54,184
55,440
56,137
57,438
58,367
59,403
60,295
61,276
62,130
63,491
64,177
65,289
66,266
67,118
68,247
69,145
70,78
71,334
72,234
73,227
74,145
75,3029
76,291
77,813
78,284
79,350
80,392
81,1051
82,449
83,436
84,559
85,335
86,114
87,212
88,141
89,188
90,3275
91,453
92,90
93,1371
94,1602
95,3263
96,1757
97,1528
98,1642
99,1979
100,799
101,3684
102,4000
103,1477
104,1273
105,1369
106,486
107,933
108,250
109,1668
110,460
111,299
112,480
113,472
114,76
115,983
116,1176
117,1802
118,568
119,4194
120,585
121,1385
122,726
123,2160
124,2582
125,866
126,1109
127,1121
128,392
129,348
130,552
131,495
132,382
133,1303
134,234
135,194
136,1618
137,318
138,395
139,1353
140,309
141,1209
142,136
143,1236
144,205
145,745
146,825
147,810
148,274
149,227
150,238
151,400
152,159
153,388
154,270
155,276
156,76
157,48
158,54
159,252
160,397
161,256
162,63
163,235
164,83
165,699
166,189
167,150
168,257
169,473
170,233
171,202
172,140
173,52
174,79
175,121
176,28
177,834
178,317
179,291
180,471
181,911
182,858
183,845
184,348
185,724
186,294
187,1269
188,638
189,620
190,894
191,857
192,890
193,928
194,451
195,273
196,402
197,422
198,150
199,1011
200,373
201,314
202,168
203,1329
204,1591
205,2796
206,747
207,1271
208,699
209,3463
210,1253
211,1886
212,2629
213,1805
214,929
215,941
216,945
217,378
218,456
219,904
220,215
221,91
222,374
223,242
224,512
225,1245
226,784
227,1697
228,684
229,906
230,738
231,965
232,788
233,1302
234,1859
235,1642
236,893
237,815
238,527
239,204
240,527
241,1393
242,149
243,76
244,420
245,318
246,65
247,728
248,577
249,1200
250,779
251,902
252,536
253,628
254,533
255,1529
256,1254
257,538
258,547
259,646
260,283
261,356
262,327
263,847
264,274
265,123
266,857
267,532
268,90
269,1390
270,1148
271,1816
272,767
273,882
274,600
275,1189
276,700
277,1963
278,1696
279,810
280,942
281,854
282,467
283,350
284,423
285,720
286,594
287,301
288,1029
289,706
290,228
291,2521
292,1876
293,2639
294,591
295,1711
296,734
297,2623
298,1210
299,1958
300,4137
301,1758
302,1649
303,2118
304,677
305,754
306,816
307,760
308,665
309,659
310,456
311,562
312,942
313,643
314,794
315,1044
316,745
317,565
318,156
319,1392
320,305
321,1554
322,999
323,557
324,332
325,427
326,311
327,224
328,428
329,629
330,125
331,122
332,924
333,569
334,138
335,1902
336,361
337,1920
338,778
339,1327
340,483
341,655
342,308
343,2489
344,1216
345,385
346,318
347,945
348,299
349,866
350,132
351,570
352,1294
353,1824
354,1033
355,483
356,136
357,1596
358,1640
359,2290
360,1053
361,725
362,402
363,3018
364,1115
365,2409
366,2863
367,1177
368,916
369,1237
370,711
371,434
372,716
373,1309
374,305
375,177
376,552
377,609
378,54
379,982
380,920
381,2995
382,1250
383,560
384,292
385,983
386,429
387,2964
388,1818
389,293
390,195
391,303
392,222
393,679
394,230
395,778
396,578
397,327
398,389
399,568
400,1116
401,1009
402,690
403,1483
404,467
405,815
406,256
407,1218
408,353
409,1955
410,1621
411,732
412,558
413,492
414,424
415,803
416,433
417,567
418,932
419,358
420,324
421,137
422,163
423,661
424,574
425,615
426,88
427,516
428,148
429,888
430,381
431,483
432,500
433,810
434,577
435,545
436,292
437,144
438,239
439,211
440,142
441,407
442,396
443,379
444,182
445,1830
446,1021
447,1558
448,454
449,770
450,268
451,2059
452,413
453,2467
454,1760
455,1271
456,787
457,579
458,423
459,648
460,410
461,510
462,565
463,591
464,184
465,228
466,416
467,561
468,488
469,1312
470,189
471,455
472,154
473,1675
474,219
475,1365
476,888
477,1495
478,302
479,275
480,230
481,200
482,120
483,264
484,235
485,44
486,45
487,74
488,43
489,137
490,300
491,500
492,251
493,72
494,61
495,157
496,64
497,536
498,282
499,60
500,139
501,154
502,36
503,181
504,70
505,113
506,84
507,743
508,229
509,98
510,630
511,670
512,374
513,580
514,145
515,1282
516,163
517,1567
518,258
519,360
520,333
521,1480
522,368
523,317
524,500
525,272
526,264
527,247
528,111
529,314
530,147
531,94
532,215
533,329
534,194
535,270
536,94
537,532
538,111
539,641
540,145
541,193
542,181
543,603
544,240
545,184
546,242
547,131
548,128
549,131
550,71
551,746
552,269
553,133
554,866
555,575
556,301
557,554
558,157
559,1214
560,168
561,1252
562,216
563,344
564,322
565,1166
566,421
567,296
568,426
569,294
570,235
571,257
572,120
573,151
574,59
575,26
576,95
577,139
578,98
579,146
580,32
581,167
582,33
583,343
584,44
585,115
586,96
587,354
588,79
589,72
590,52
591,49
592,44
593,70
594,23
595,531
596,183
597,159
598,434
599,533
600,348
601,446
602,123
603,733
604,121
605,1181
606,193
607,411
608,354
609,1271
610,332
611,272
612,242
613,362
614,182
615,254
616,137
617,340
