id,forecastVolum
1,262
2,334
3,167
4,280
5,424
6,184
7,484
8,224
9,2022
10,364
11,703
12,178
13,326
14,356
15,646
16,404
17,311
18,293
19,569
20,114
21,323
22,250
23,348
24,362
25,239
26,272
27,738
28,414
29,1061
30,336
31,6438
32,838
33,1480
34,478
35,774
36,798
37,1329
38,756
39,669
40,1106
41,1136
42,268
43,398
44,586
45,148
46,324
47,230
48,346
49,462
50,155
51,427
52,162
53,1548
54,211
55,466
56,152
57,385
58,382
59,442
60,296
61,280
62,134
63,426
64,177
65,284
66,224
67,119
68,231
69,116
70,98
71,390
72,246
73,346
74,146
75,2512
76,314
77,855
78,289
79,324
80,490
81,956
82,480
83,495
84,460
85,305
86,133
87,212
88,155
89,192
90,2938
91,475
92,83
93,1304
94,1550
95,2936
96,1624
97,1338
98,1958
99,1642
100,784
101,2780
102,3749
103,1131
104,1316
105,1464
106,438
107,915
108,247
109,1373
110,466
111,264
112,478
113,480
114,84
115,900
116,1050
117,1356
118,550
119,4354
120,622
121,1244
122,754
123,1612
124,1961
125,837
126,1061
127,1245
128,338
129,299
130,546
131,518
132,395
133,1175
134,176
135,175
136,1152
137,434
138,394
139,1194
140,308
141,1020
142,136
143,1218
144,207
145,828
146,897
147,898
148,291
149,248
150,242
151,351
152,135
153,408
154,220
155,233
156,60
157,26
158,51
159,214
160,278
161,226
162,35
163,209
164,71
165,602
166,150
167,124
168,200
169,366
170,186
171,168
172,87
173,34
174,62
175,94
176,20
177,694
178,340
179,270
180,398
181,708
182,809
183,977
184,342
185,613
186,306
187,1252
188,812
189,632
190,954
191,836
192,998
193,996
194,417
195,264
196,357
197,350
198,152
199,566
200,272
201,240
202,80
203,1172
204,1222
205,1686
206,420
207,718
208,528
209,1939
210,1010
211,1077
212,1558
213,1270
214,938
215,950
216,656
217,244
218,310
219,504
220,132
221,92
222,288
223,196
224,200
225,1214
226,628
227,1548
228,478
229,1076
230,498
231,876
232,592
233,1121
234,1940
235,1198
236,870
237,718
238,510
239,172
240,416
241,824
242,94
243,61
244,450
245,322
246,69
247,844
248,552
249,1206
250,717
251,795
252,488
253,586
254,516
255,1407
256,1365
257,581
258,565
259,708
260,310
261,324
262,353
263,830
264,226
265,88
266,778
267,456
268,62
269,1438
270,952
271,1774
272,654
273,824
274,579
275,1097
276,737
277,1653
278,1851
279,749
280,908
281,806
282,402
283,253
284,398
285,716
286,422
287,300
288,1125
289,756
290,208
291,1996
292,1892
293,2904
294,750
295,1548
296,758
297,2447
298,1125
299,1994
300,4158
301,1394
302,1658
303,1980
304,658
305,756
306,794
307,864
308,580
309,546
310,402
311,410
312,660
313,724
314,712
315,1169
316,564
317,406
318,157
319,1337
320,334
321,1216
322,928
323,599
324,342
325,434
326,248
327,177
328,384
329,496
330,80
331,55
332,880
333,588
334,200
335,1596
336,340
337,1890
338,711
339,1212
340,395
341,568
342,344
343,1957
344,1308
345,496
346,416
347,1044
348,396
349,718
350,188
351,574
352,948
353,1017
354,806
355,424
356,280
357,1220
358,1474
359,2006
360,889
361,739
362,428
