id,forecastVolum
1,276
2,336
3,171
4,364
5,415
6,188
7,472
8,241
9,2078
10,382
11,732
12,179
13,321
14,352
15,654
16,405
17,311
18,301
19,600
20,114
21,340
22,255
23,372
24,388
25,246
26,344
27,753
28,415
29,1152
30,370
31,5444
32,914
33,1752
34,511
35,811
36,866
37,1477
38,808
39,721
40,1164
41,1283
42,276
43,415
44,664
45,150
46,314
47,241
48,395
49,458
50,151
51,413
52,159
53,1541
54,204
55,453
56,157
57,405
58,376
59,433
60,305
61,285
62,134
63,455
64,183
65,290
66,225
67,113
68,228
69,127
70,108
71,367
72,227
73,337
74,141
75,3022
76,312
77,865
78,299
79,330
80,485
81,987
82,477
83,500
84,473
85,298
86,128
87,210
88,153
89,188
90,3093
91,520
92,97
93,1410
94,1729
95,3153
96,1582
97,1441
98,1753
99,1948
100,768
101,3323
102,3297
103,1385
104,1390
105,1448
106,493
107,988
108,239
109,1136
110,478
111,274
112,478
113,465
114,103
115,863
116,971
117,1320
118,537
119,3551
120,645
121,1189
122,736
123,1562
124,1869
125,811
126,998
127,1187
128,332
129,338
130,522
131,511
132,432
133,1173
134,173
135,178
136,1324
137,421
138,388
139,1230
140,322
141,1028
142,140
143,1219
144,199
145,868
146,911
147,871
148,288
149,244
150,231
151,348
152,137
153,409
154,243
155,259
156,67
157,35
158,61
159,251
160,313
161,230
162,43
163,243
164,80
165,737
166,160
167,134
168,211
169,419
170,206
171,180
172,99
173,41
174,63
175,108
176,24
177,732
178,367
179,317
180,469
181,715
182,854
183,1012
184,382
185,643
186,331
187,1347
188,843
189,661
190,1026
191,912
192,1046
193,1018
194,455
195,290
196,387
197,395
198,177
199,700
200,317
201,297
202,143
203,1271
204,1346
205,2138
206,505
207,893
208,610
209,2393
210,1099
211,1260
212,1834
213,1489
214,1019
215,1080
216,727
217,303
218,378
219,597
220,176
221,88
222,286
223,199
224,290
225,1220
226,640
227,1563
228,493
229,1071
230,520
231,888
232,570
233,1147
234,1921
235,1497
236,847
237,686
238,526
239,168
240,377
241,897
242,101
243,65
244,442
245,334
246,83
247,889
248,573
249,1205
250,797
251,827
252,465
253,598
254,486
255,1401
256,1380
257,552
258,574
259,636
260,315
261,325
262,328
263,851
264,240
265,97
266,814
267,525
268,80
269,1636
270,1006
271,1913
272,738
273,858
274,583
275,1253
276,649
277,1932
278,1860
279,747
280,900
281,781
282,441
283,296
284,390
285,750
286,494
287,274
288,1064
289,829
290,227
291,1940
292,1693
293,2844
294,785
295,1499
296,744
297,2213
298,1070
299,2096
300,3379
301,1484
302,1505
303,1793
304,643
305,826
306,738
307,846
308,625
309,638
310,422
311,451
312,801
313,744
314,764
315,1206
316,657
317,445
318,169
319,1381
320,325
321,1371
322,990
323,626
324,335
325,466
326,251
327,183
328,408
329,532
330,95
331,70
332,896
333,664
334,226
335,1866
336,352
337,2157
338,802
339,1388
340,406
341,618
342,335
343,2223
344,1415
345,495
346,417
347,1045
348,389
349,795
350,167
351,588
352,1102
353,1261
354,917
355,446
356,283
357,1366
358,1704
359,2346
360,1047
361,812
362,403
363,2663
364,1089
365,2522
366,2465
367,1265
368,951
369,1295
370,682
371,389
372,678
373,898
374,288
375,280
376,545
377,555
378,87
379,1143
380,734
381,2701
382,1167
383,519
384,222
385,1092
386,382
387,2071
388,1543
389,496
390,238
391,469
392,279
393,511
394,262
395,748
396,477
397,273
398,381
399,503
400,965
401,1201
402,657
403,1535
404,437
405,839
406,235
407,1190
408,341
409,1498
410,1477
411,744
412,607
413,496
414,462
415,677
416,395
417,505
418,841
419,423
420,323
421,123
422,204
423,466
424,497
425,669
426,99
427,544
428,151
429,841
430,355
431,459
432,446
433,931
434,430
435,499
436,301
437,177
438,213
439,208
440,153
441,361
442,450
443,430
444,326
445,1548
446,1057
447,1591
448,478
449,775
450,298
451,1810
452,481
453,2159
454,2017
455,1466
456,713
457,604
458,465
459,581
460,381
461,503
462,524
463,496
464,205
465,198
466,426
467,568
468,449
469,1163
470,181
471,490
472,144
473,1370
474,255
475,1002
476,806
477,1105
478,339
479,318
480,262
481,191
482,109
483,276
484,195
485,38
486,45
487,65
488,35
489,162
490,294
491,564
492,216
493,94
494,62
495,191
496,61
