id,forecastVolum
1,276
2,322
3,154
4,414
5,362
6,155
7,424
8,204
9,2272
10,372
11,716
12,172
13,289
14,305
15,644
16,367
17,272
18,292
19,653
20,104
21,316
22,280
23,381
24,396
25,258
26,374
27,704
28,434
29,1032
30,383
31,5666
32,882
33,1648
34,510
35,782
36,848
37,1426
38,768
39,730
40,1134
41,1365
42,286
43,408
44,761
45,136
46,290
47,228
48,391
49,391
50,135
51,367
52,156
53,1480
54,175
55,423
56,120
57,394
58,332
59,398
60,264
61,234
62,122
63,497
64,160
65,259
66,243
67,136
68,238
69,138
70,105
71,304
72,244
73,284
74,140
75,2852
76,318
77,878
78,274
79,343
80,436
81,1042
82,464
83,460
84,420
85,322
86,120
87,212
88,176
89,218
90,3826
91,596
92,116
93,1812
94,2017
95,4078
96,1867
97,1814
98,2042
99,2616
100,860
101,4654
102,4164
103,2016
104,1530
105,1596
106,618
107,1132
108,272
109,1640
110,550
111,324
112,544
113,514
114,98
115,996
116,1144
117,1601
118,582
119,4186
120,678
121,1499
122,776
123,1979
124,2272
125,944
126,1115
127,1340
128,356
129,374
130,592
131,557
132,474
133,1250
134,209
135,172
136,1626
137,320
138,368
139,1298
140,292
141,1032
142,134
143,1168
144,197
145,798
146,759
147,793
148,248
149,192
150,193
151,344
152,125
153,363
154,250
155,362
156,66
157,44
158,64
159,248
160,389
161,267
162,52
163,217
164,86
165,1008
166,180
167,146
168,224
169,595
170,223
171,190
172,112
173,48
174,64
175,114
176,30
177,858
178,368
179,308
180,542
181,913
182,858
183,879
184,431
185,894
186,359
187,1302
188,775
189,666
190,940
191,929
192,892
193,950
194,480
195,273
196,426
197,431
198,170
199,956
200,370
201,344
202,210
203,1206
204,1404
205,2316
206,666
207,1088
208,680
209,2680
210,1163
211,1500
212,1719
213,1570
214,1017
215,1065
216,810
217,363
218,415
219,738
220,205
221,94
222,411
223,240
224,396
225,1298
226,808
227,1620
228,737
229,1002
230,752
231,972
232,804
233,1313
234,2043
235,1876
236,814
237,833
238,652
239,238
240,528
241,1270
242,132
243,62
244,456
245,341
246,70
247,785
248,590
249,1190
250,782
251,806
252,549
253,655
254,527
255,1463
256,1324
257,568
258,560
259,640
260,298
261,376
262,330
263,836
264,270
265,122
266,1067
267,623
268,84
269,1785
270,1170
271,2149
272,900
273,912
274,736
275,1512
276,802
277,2386
278,2120
279,869
280,953
281,946
282,578
283,350
284,474
285,900
286,576
287,327
288,1308
289,926
290,308
291,2098
292,1888
293,2755
294,868
295,1735
296,889
297,2430
298,1209
299,2327
300,3722
301,1628
302,1450
303,1798
304,720
305,935
306,811
307,968
308,714
309,662
310,484
311,494
312,988
313,724
314,806
315,1174
316,751
317,502
318,152
319,1365
320,306
321,1538
322,1034
323,650
324,312
325,468
326,284
327,208
328,392
329,603
330,96
331,73
332,1012
333,700
334,284
335,1690
336,384
337,1943
338,850
339,1504
340,416
341,686
342,342
343,2066
344,1370
345,505
346,452
347,1069
348,380
349,978
350,152
351,628
352,1146
353,1514
354,934
355,451
356,318
357,1398
358,1536
359,2176
360,1126
361,858
362,388
363,2581
364,1056
365,2494
366,2474
367,1247
368,918
369,1190
370,656
371,451
372,658
373,921
374,294
375,363
376,596
377,562
378,94
379,991
380,834
381,3462
382,1366
383,556
384,272
385,1266
386,404
387,2178
388,1868
389,535
390,230
391,436
392,260
393,610
394,288
395,809
396,460
397,319
398,403
399,564
400,1208
401,1125
402,652
403,1618
404,472
405,808
406,256
407,1275
408,349
409,1793
410,1490
411,752
412,560
413,498
414,409
415,780
416,423
417,539
418,982
419,462
420,348
421,131
422,241
423,554
424,534
425,726
426,94
427,677
428,151
429,986
430,392
431,499
432,475
433,975
434,458
435,521
436,364
437,184
438,224
439,224
440,176
441,400
442,500
443,459
444,397
445,1597
446,1132
447,1529
448,524
449,916
450,336
451,1944
452,518
453,2244
454,2000
455,1659
456,720
457,574
458,508
459,656
460,398
461,518
462,637
