id,forecastVolum
1,279
2,339
3,170
4,320
5,382
6,190
7,480
8,233
9,2396
10,378
11,735
12,190
13,326
14,334
15,662
16,399
17,299
18,295
19,575
20,114
21,339
22,242
23,357
24,396
25,246
26,300
27,717
28,420
29,1084
30,363
31,6553
32,889
33,1857
34,531
35,820
36,904
37,1600
38,793
39,700
40,1222
41,1381
42,290
43,409
44,633
45,152
46,305
47,254
48,382
49,462
50,158
51,416
52,174
53,1645
54,201
55,460
56,156
57,428
58,381
59,430
60,315
61,292
62,134
63,463
64,189
65,296
66,241
67,100
68,233
69,125
70,106
71,318
72,223
73,281
74,135
75,3097
76,285
77,835
78,284
79,304
80,425
81,973
82,453
83,477
84,483
85,282
86,110
87,205
88,136
89,176
90,3110
91,494
92,100
93,1347
94,1658
95,2971
96,1670
97,1512
98,1645
99,1882
100,784
101,3501
102,3489
103,1332
104,1350
105,1386
106,420
107,904
108,237
109,1362
110,422
111,249
112,483
113,439
114,88
115,825
116,952
117,1530
118,555
119,3520
120,582
121,1104
122,664
123,1861
124,2220
125,867
126,958
127,951
128,345
129,334
130,477
131,526
132,386
133,1259
134,182
135,178
136,1507
137,398
138,401
139,1315
140,319
141,1126
142,143
143,1300
144,200
145,848
146,917
147,871
148,285
149,235
150,236
151,372
152,142
153,413
154,245
155,260
156,64
157,38
158,58
159,249
160,321
161,209
162,46
163,229
164,78
165,663
166,161
167,126
168,210
169,404
170,206
171,179
172,104
173,45
174,61
175,100
176,24
177,799
178,324
179,281
180,427
181,757
182,887
183,954
184,354
185,618
186,304
187,1359
188,823
189,656
190,1004
191,873
192,1003
193,993
194,422
195,264
196,376
197,399
198,156
199,699
200,322
201,302
202,119
203,1254
204,1446
205,2437
206,590
207,1023
208,644
209,2712
210,1148
211,1438
212,2175
213,1562
214,1065
215,995
216,776
217,320
218,399
219,701
220,178
221,95
222,315
223,213
224,339
225,1238
226,709
227,1570
228,434
229,1022
230,611
231,818
232,656
233,1242
234,2052
235,1448
236,959
237,732
238,553
239,152
240,421
241,978
242,100
243,58
244,436
245,345
246,70
247,867
248,579
249,1152
250,830
251,868
252,493
253,604
254,484
255,1496
256,1406
257,541
258,531
259,630
260,303
261,331
262,324
263,874
264,237
265,82
266,920
267,560
268,70
269,1668
270,1121
271,2174
272,815
273,960
274,654
275,1328
276,733
277,2084
278,2009
279,712
280,986
281,891
282,495
283,332
284,423
285,827
286,564
287,261
288,1087
289,835
290,220
291,2145
292,1694
293,3151
294,762
295,1609
296,771
297,2413
298,1110
299,2261
300,3680
301,1540
302,1601
303,1842
304,638
305,818
306,759
307,864
308,658
309,634
310,455
311,497
312,774
313,749
314,824
315,1232
316,684
317,516
318,175
319,1308
320,312
321,1510
322,1025
323,632
324,338
325,463
326,279
327,176
328,408
329,600
330,86
331,65
332,883
333,621
334,203
335,1976
336,305
337,2057
338,768
339,1380
340,461
341,592
342,302
343,2378
344,1382
345,432
346,354
347,1018
348,318
349,754
350,133
351,544
352,1198
353,1581
354,973
355,457
356,336
357,1477
358,1632
359,2268
360,1047
361,723
362,384
363,2627
364,1050
365,2650
366,2795
367,1169
368,929
369,1314
370,686
371,374
372,667
373,1014
374,272
375,245
376,538
377,598
378,82
379,1114
380,728
381,2375
382,1148
383,554
384,218
385,1045
386,394
387,2435
388,1550
389,391
390,205
391,398
392,248
393,577
394,220
395,778
396,520
397,301
398,397
399,531
400,918
401,1225
402,692
403,1593
404,445
405,888
406,245
407,1235
408,354
409,1739
410,1580
411,782
412,610
413,514
414,457
415,748
416,422
417,520
418,860
419,327
420,284
421,86
422,156
423,413
424,457
425,542
426,82
427,428
428,137
429,673
430,304
431,401
432,385
433,734
434,407
435,431
436,222
437,131
438,185
439,173
440,119
441,351
442,400
443,406
444,299
445,1668
446,1060
447,1535
448,442
449,712
450,274
451,1881
452,465
453,2367
454,2001
455,1365
456,739
457,578
458,402
459,536
460,381
461,478
462,443
463,526
464,153
465,194
466,332
467,533
468,418
469,1137
470,171
471,429
472,128
473,1444
474,209
475,1135
476,766
477,1218
478,292
479,264
480,221
481,164
482,99
483,243
484,172
485,35
486,43
487,65
488,32
489,163
490,319
491,518
492,217
493,82
494,62
495,193
496,66
497,487
498,285
499,61
500,159
501,153
502,37
503,119
504,68
505,114
506,84
507,671
508,199
509,95
510,572
511,616
512,339
513,526
514,137
515,1121
516,152
517,1422
518,241
519,359
520,297
521,1339
522,349
523,305
524,455
525,255
526,236
527,214
528,101
529,263
530,153
531,81
532,214
533,360
534,193
535,277
536,94
537,487
538,98
539,693
540,134
541,199
542,184
543,609
544,242
545,189
546,214
547,113
548,120
549,123
550,60
551,720
552,286
553,137
554,860
555,640
556,315
557,572
558,167
559,1146
560,180
561,1253
562,229
563,346
564,346
565,1141
566,452
567,318
568,435
569,280
570,250
571,263
572,119
573,122
574,46
575,24
576,94
577,112
578,74
579,133
580,27
581,128
582,35
583,294
584,39
585,91
586,82
587,304
588,70
589,65
590,46
591,46
592,37
593,61
594,18
595,527
596,208
597,169
598,452
599,583
600,422
601,533
602,137
603,706
604,122
605,1197
606,258
607,434
608,369
609,1280
610,409
611,368
612,264
613,356
614,197
615,292
616,143
617,305
618,143
619,109
620,176
621,228
622,214
623,371
624,81
625,402
626,94
627,650
628,143
629,238
630,184
631,643
632,287
633,189
634,195
635,110
636,90
637,133
638,62
639,498
640,255
641,165
642,536
643,500
644,333
645,525
646,120
647,1049
648,181
649,990
650,246
651,352
652,334
653,1025
654,476
655,358
656,272
657,275
658,195
659,272
660,107
661,553
662,273
663,78
664,532
665,513
666,403
667,515
668,90
669,1219
670,180
671,1176
672,212
673,469
674,398
675,1438
676,342
677,394
678,375
679,222
680,247
681,226
682,82
683,179
684,674
685,193
686,95
687,409
688,1154
689,1743
690,487
691,1973
692,1448
693,1373
694,474
695,1135
696,3232
697,599
698,582
699,703
700,269
701,474
702,162
703,634
704,366
705,268
706,170
707,220
708,64
709,501
710,248
711,598
712,124
713,152
714,85
715,738
716,195
717,458
718,399
719,349
720,152
721,284
722,158
723,63
724,99
725,390
726,72
727,517
728,158
729,53
730,110
731,208
732,147
733,260
734,50
735,95
736,41
737,360
738,72
739,188
740,209
741,254
742,112
743,123
744,82
745,48
746,76
747,133
748,33
749,228
750,66
751,112
752,403
753,483
754,209
755,735
756,180
757,1642
758,261
759,753
760,251
761,457
762,320
763,645
764,535
765,444
766,622
767,229
768,352
769,164
770,160
771,180
772,303
773,460
774,509
775,797
776,227
777,681
778,280
779,1729
780,297
781,571
782,302
783,823
784,637
785,549
786,1242
787,580
788,358
789,537
790,459
791,504
792,291
793,70
794,122
795,84
796,37
797,246
798,144
799,209
800,83
801,500
802,136
803,409
804,224
805,187
806,299
807,342
808,190
809,250
810,147
811,98
812,119
813,94
814,60
815,177
816,243
817,376
818,172
819,922
820,569
821,2120
822,850
823,5836
824,1796
825,2226
826,1218
827,1886
828,1755
829,1311
830,973
831,1422
832,1020
833,1050
834,445
835,313
836,647
837,176
838,340
839,269
840,243
841,364
842,286
843,675
844,314
845,1784
846,244
847,590
848,268
849,635
850,651
851,514
852,937
853,442
854,369
855,538
856,170
857,304
858,354
859,155
860,398
861,286
862,120
863,397
864,464
865,716
866,288
867,2012
868,327
869,890
870,359
871,692
872,768
873,869
874,749
875,433
876,507
877,404
878,159
879,246
880,268
881,137
882,13
883,25
884,204
885,41
886,55
887,248
888,92
889,711
890,22
891,313
892,33
893,258
894,152
895,361
896,58
897,38
898,67
899,105
900,20
901,26
902,38
903,165
904,299
905,146
906,132
907,477
908,264
909,548
910,220
911,2293
912,279
913,616
914,272
915,489
916,475
917,746
918,537
919,410
920,581
921,294
922,149
923,194
924,147
925,248
926,109
927,193
928,329
929,348
930,260
931,850
932,302
933,2022
934,135
935,727
936,197
937,706
938,542
939,1229
940,434
941,406
942,432
943,636
944,126
945,167
946,259
947,236
948,71
949,55
950,384
951,287
952,124
953,231
954,50
955,427
956,52
957,253
958,77
959,161
960,130
961,143
962,144
963,149
964,102
965,98
966,137
967,158
968,58
969,91
970,76
971,59
972,18
973,164
974,314
975,356
976,91
977,313
978,54
979,434
980,271
981,228
982,454
983,471
984,218
985,198
986,123
987,43
988,32
989,80
990,30
991,49
992,55
993,38
994,42
995,87
996,139
997,306
998,24
999,53
1000,22
1001,234
1002,85
1003,228
1004,207
1005,229
1006,144
1007,182
1008,56
1009,56
1010,26
1011,81
1012,33
1013,248
1014,95
1015,50
1016,110
1017,621
1018,613
1019,619
1020,105
1021,668
1022,134
1023,1567
1024,434
1025,356
1026,1360
1027,1002
1028,431
1029,396
1030,340
1031,96
1032,235
1033,205
1034,54
1035,29
1036,113
1037,210
1038,16
1039,288
1040,161
1041,817
1042,418
1043,207
1044,176
1045,237
1046,113
1047,883
1048,556
1049,346
1050,115
1051,165
1052,151
1053,343
1054,50
1055,182
1056,208
1057,245
1058,214
1059,160
1060,193
1061,496
1062,727
1063,591
1064,174
1065,497
1066,128
1067,813
1068,498
1069,660
1070,1052
1071,1027
1072,492
1073,392
1074,219
1075,124
1076,199
1077,271
1078,76
1079,146
1080,132
1081,33
1082,49
1083,249
1084,200
1085,377
1086,57
1087,287
1088,97
1089,607
1090,155
1091,332
1092,299
1093,349
1094,150
1095,158
1096,173
1097,49
1098,108
1099,134
1100,27
1123,308
1124,222
1125,52
1126,75
1127,583
1128,599
1129,425
1130,68
