id,forecastVolum
1,231
2,295
3,142
4,232
5,366
6,156
7,402
8,162
9,2319
10,302
11,681
12,158
13,276
14,304
15,642
16,391
17,288
18,234
19,591
20,95
21,268
22,240
23,327
24,314
25,224
26,244
27,666
28,465
29,924
30,321
31,5004
32,718
33,1413
34,422
35,772
36,731
37,1267
38,824
39,604
40,963
41,1177
42,241
43,390
44,534
45,139
46,275
47,187
48,307
49,380
50,128
51,348
52,141
53,1443
54,182
55,405
56,110
57,333
58,289
59,378
60,221
61,203
62,104
63,455
64,143
65,228
66,235
67,156
68,274
69,149
70,130
71,412
72,253
73,364
74,168
75,2732
76,384
77,887
78,305
79,416
80,465
81,1042
82,547
83,479
84,466
85,386
86,142
87,227
88,196
89,195
90,3391
91,493
92,98
93,1397
94,1671
95,3338
96,1678
97,1346
98,2152
99,1945
100,866
101,3263
102,4074
103,1366
104,1314
105,1564
106,458
107,1000
108,253
109,1777
110,456
111,371
112,514
113,516
114,78
115,1099
116,1265
117,1700
118,541
119,4513
120,668
121,1545
122,926
123,2223
124,2781
125,1040
126,1316
127,1403
128,349
129,340
130,631
131,616
132,380
133,1054
134,218
135,148
136,1074
137,299
138,311
139,1116
140,262
141,1080
142,117
143,1074
144,176
145,652
146,732
147,894
148,253
149,180
150,184
151,291
152,128
153,285
154,186
155,418
156,101
157,41
158,85
159,273
160,534
161,373
162,68
163,340
164,115
165,1070
166,247
167,203
168,362
169,700
170,272
171,290
172,154
173,62
174,102
175,163
176,31
177,871
178,304
179,264
180,411
181,943
182,996
183,1121
184,360
185,960
186,279
187,1287
188,879
189,754
190,1027
191,967
192,1059
193,1098
194,428
195,283
196,375
197,374
198,154
199,786
200,347
201,300
202,67
203,1257
204,1833
205,2343
206,638
207,1100
208,740
209,2609
210,1402
211,1558
212,2145
213,1736
214,1341
215,1278
216,925
217,337
218,410
219,594
220,146
221,133
222,386
223,258
224,206
225,1230
226,891
227,1795
228,768
229,1331
230,830
231,1122
232,951
233,1423
234,2208
235,1598
236,1063
237,1223
238,678
239,249
240,649
241,1449
242,129
243,65
244,471
245,307
246,61
247,931
248,743
249,1378
250,892
251,1146
252,650
253,677
254,676
255,1571
256,1542
257,780
258,659
259,915
260,290
261,446
262,423
263,1052
264,298
265,93
266,899
267,491
268,51
269,1491
270,1135
271,1913
272,753
273,1038
274,657
275,1289
276,969
277,1891
278,2150
279,1005
280,1152
281,1067
282,446
283,288
284,416
285,751
286,420
287,313
288,1459
289,926
290,246
291,2388
292,2148
293,3191
294,879
295,2018
296,950
297,2973
298,1493
299,2519
300,4296
301,1943
302,1838
303,2191
304,772
305,1043
306,976
307,1132
308,620
309,550
310,389
311,420
312,696
313,732
314,972
315,1221
316,633
317,435
318,133
319,1436
320,340
321,1422
322,1179
323,725
324,308
325,476
326,239
327,174
328,356
329,513
330,79
331,45
332,1107
333,726
334,261
335,1787
336,382
337,2072
338,901
339,1480
340,447
341,694
342,378
343,2258
344,1483
345,562
346,457
347,1186
348,388
349,965
350,210
351,693
352,1031
353,1419
354,973
355,440
356,413
357,1658
358,1579
359,2175
360,927
361,964
362,466
363,2408
364,1150
365,2355
366,2666
367,1295
368,1060
369,1442
370,860
371,502
372,882
373,960
374,263
375,282
376,768
377,748
378,103
379,1303
380,1107
381,2978
382,1453
383,518
384,344
385,1370
386,482
387,2653
388,1963
389,722
390,274
391,543
392,322
393,809
394,313
395,935
396,583
397,275
398,414
399,465
400,882
401,1056
402,659
403,1763
404,444
405,882
406,260
407,1221
408,340
409,1759
410,1491
411,835
412,569
413,540
414,422
415,669
416,359
417,533
418,752
419,289
420,198
421,65
422,84
423,276
424,377
425,500
426,54
427,387
428,98
429,559
430,248
431,268
432,261
433,565
434,231
435,326
436,157
437,116
438,140
439,105
440,93
441,418
442,487
443,470
444,307
445,1491
446,1056
447,1570
448,491
449,851
450,305
451,1708
452,530
453,1945
454,1728
455,1375
456,802
457,682
458,512
459,627
460,374
461,587
462,603
463,471
464,211
465,218
466,377
467,458
468,480
469,1077
470,183
471,500
472,163
473,1366
474,254
475,1044
476,842
477,1056
478,282
479,286
480,238
481,220
482,100
483,275
484,198
485,35
486,54
487,58
488,35
489,157
490,400
491,625
492,228
493,82
494,81
495,221
496,72
497,623
498,342
499,68
500,169
501,167
502,38
503,153
504,70
505,119
506,93
507,610
508,229
509,83
510,583
511,617
512,336
513,540
514,106
515,1067
516,145
517,1388
518,215
519,343
520,301
521,1293
522,334
523,281
524,425
525,221
526,234
527,210
528,61
529,324
530,165
531,95
532,261
533,405
534,221
535,328
536,92
537,633
538,133
539,783
540,158
541,204
542,204
543,763
544,276
545,210
546,262
547,141
548,146
549,145
550,57
551,548
552,238
553,104
554,612
555,508
556,259
557,462
558,124
559,992
560,132
561,1009
562,179
563,266
564,256
565,928
566,355
567,256
568,304
569,197
570,201
571,186
572,62
573,150
574,46
575,23
576,132
577,88
578,101
579,191
580,25
581,149
582,28
583,340
584,32
585,130
586,83
587,345
588,57
589,49
590,31
591,51
592,27
593,50
594,21
595,529
596,182
597,139
598,467
599,551
600,358
601,534
602,141
603,774
604,121
605,1167
606,226
607,401
608,359
609,1310
610,330
611,322
612,235
613,370
